# fluctuation function F(s) [order:2] , log(s), log(F(s))#
# M e s s w e r t t a b e l l e  der Reihen:
#
# 65536 => gaussian (mu=1.0, sigma=1.0) [285,285] Werte
# 65536 => gaussian (mu=1.0, sigma=0.5) [285,285] Werte
# 65536 => uniform (0.0,2.0) [285,285] Werte
# 65536 => exp (lambda=5.0) [285,285] Werte
# 65536 => pareto (alpha=1.0) [285,285] Werte
# FourierFilterd (beta=0.8){65536 => gaussian} (max=0.04987631677811385) [285,285] Werte
# FourierFilterd (beta=0.9){65536 => gaussian} (max=0.03658045789442408) [285,285] Werte
# m=0.5) [10,10] Werte
# m=0.9) [10,10] Werte
#
#
#s	F(s)	s	F(s)	s	F(s)	s	F(s)	s	F(s)	s	F(s)	s	F(s)	x	y	x	y	
2,90580	0,78060	2,90580	0,47925	2,90580	0,51379	2,90580	0,08207	2,90580	3,35801	2,90580	0,76933	2,90580	0,74810	2,90580	-5,00000	2,90580	-5,00000	
2,91855	0,81147	2,91855	0,46471	2,91855	0,51966	2,91855	0,07742	2,91855	3,34096	2,91855	0,77298	2,91855	0,73397	2,91855	-5,00000	2,91855	-5,00000	
2,93146	0,79338	2,93146	0,47220	2,93146	0,53779	2,93146	0,08213	2,93146	3,32952	2,93146	0,81663	2,93146	0,75948	2,93146	-5,00000	2,93146	-5,00000	
2,94399	0,79545	2,94399	0,47219	2,94399	0,53916	2,94399	0,08085	2,94399	3,34648	2,94399	0,79903	2,94399	0,77579	2,94399	-5,00000	2,94399	-5,00000	
2,95713	0,81539	2,95713	0,49054	2,95713	0,53656	2,95713	0,09490	2,95713	3,35841	2,95713	0,79689	2,95713	0,79002	2,95713	-5,00000	2,95713	-5,00000	
2,96988	0,80935	2,96988	0,48911	2,96988	0,54902	2,96988	0,09422	2,96988	3,33648	2,96988	0,82058	2,96988	0,81467	2,96988	-5,00000	2,96988	-5,00000	
2,98272	0,83301	2,98272	0,49795	2,98272	0,54957	2,98272	0,10796	2,98272	3,35946	2,98272	0,80633	2,98272	0,84549	2,98272	-5,00000	2,98272	-5,00000	
2,99564	0,83416	2,99564	0,50346	2,99564	0,55903	2,99564	0,11766	2,99564	3,37636	2,99564	0,84384	2,99564	0,82958	2,99564	-5,00000	2,99564	-5,00000	
3,00817	0,84592	3,00817	0,50565	3,00817	0,56629	3,00817	0,12423	3,00817	3,36265	3,00817	0,86653	3,00817	0,85885	3,00817	-5,00000	3,00817	-5,00000	
3,02119	0,85038	3,02119	0,49670	3,02119	0,57633	3,02119	0,11056	3,02119	3,38615	3,02119	0,85957	3,02119	0,89346	3,02119	-5,00000	3,02119	-5,00000	
3,03423	0,85187	3,03423	0,51606	3,03423	0,57353	3,03423	0,12828	3,03423	3,38996	3,03423	0,89174	3,03423	0,89646	3,03423	-5,00000	3,03423	-5,00000	
3,04689	0,84929	3,04689	0,50256	3,04689	0,57414	3,04689	0,13332	3,04689	3,38372	3,04689	0,90006	3,04689	0,90549	3,04689	-5,00000	3,04689	-5,00000	
3,05956	0,86452	3,05956	0,53097	3,05956	0,58767	3,05956	0,14139	3,05956	3,37867	3,05956	0,88040	3,05956	0,91060	3,05956	-5,00000	3,05956	-5,00000	
3,07262	0,87896	3,07262	0,53141	3,07262	0,59795	3,07262	0,15238	3,07262	3,39169	3,07262	0,89405	3,07262	0,91150	3,07262	-5,00000	3,07262	-5,00000	
3,08529	0,86892	3,08529	0,54042	3,08529	0,59252	3,08529	0,16436	3,08529	3,35516	3,08529	0,93174	3,08529	0,94001	3,08529	-5,00000	3,08529	-5,00000	
3,09830	0,88372	3,09830	0,54968	3,09830	0,60854	3,09830	0,16981	3,09830	3,40842	3,09830	0,91274	3,09830	0,95347	3,09830	-5,00000	3,09830	-5,00000	
3,11093	0,88816	3,11093	0,54921	3,11093	0,61628	3,11093	0,16792	3,11093	3,37867	3,11093	0,95407	3,11093	0,95254	3,11093	-5,00000	3,11093	-5,00000	
3,12385	0,89120	3,12385	0,54571	3,12385	0,61780	3,12385	0,17172	3,12385	3,41913	3,12385	0,96774	3,12385	0,97571	3,12385	-5,00000	3,12385	-5,00000	
3,13672	0,90266	3,13672	0,56658	3,13672	0,62458	3,13672	0,18784	3,13672	3,39834	3,13672	0,98404	3,13672	0,99390	3,13672	-5,00000	3,13672	-5,00000	
3,14953	0,90405	3,14953	0,56665	3,14953	0,63124	3,14953	0,17667	3,14953	3,43037	3,14953	1,00712	3,14953	1,02217	3,14953	-5,00000	3,14953	-5,00000	
3,16256	0,93028	3,16256	0,56125	3,16256	0,62902	3,16256	0,19158	3,16256	3,44204	3,16256	0,96130	3,16256	1,02528	3,16256	-5,00000	3,16256	-5,00000	
3,17522	0,92763	3,17522	0,57565	3,17522	0,64018	3,17522	0,19394	3,17522	3,43523	3,17522	1,00766	3,17522	1,04147	3,17522	-5,00000	3,17522	-5,00000	
3,18808	0,91792	3,18808	0,56473	3,18808	0,64174	3,18808	0,20621	3,18808	3,42417	3,18808	1,01393	3,18808	1,04242	3,18808	-5,00000	3,18808	-5,00000	
3,20085	0,92787	3,20085	0,57878	3,20085	0,64567	3,20085	0,21913	3,20085	3,43842	3,20085	1,02516	3,20085	1,08482	3,20085	-5,00000	3,20085	-5,00000	
3,21378	0,94117	3,21378	0,57955	3,21378	0,65976	3,21378	0,21851	3,21378	3,45780	3,21378	1,05302	3,21378	1,07973	3,21378	-5,00000	3,21378	-5,00000	
3,22660	0,95501	3,22660	0,59823	3,22660	0,66536	3,22660	0,22829	3,22660	3,47290	3,22660	1,05185	3,22660	1,10366	3,22660	-5,00000	3,22660	-5,00000	
3,23955	0,95089	3,23955	0,59655	3,23955	0,69291	3,23955	0,24980	3,23955	3,43957	3,23955	1,05821	3,23955	1,07646	3,23955	-5,00000	3,23955	-5,00000	
3,25237	0,93058	3,25237	0,60166	3,25237	0,69589	3,25237	0,23722	3,25237	3,45729	3,25237	1,04863	3,25237	1,09823	3,25237	-5,00000	3,25237	-5,00000	
3,26505	0,96320	3,26505	0,61701	3,26505	0,68685	3,26505	0,21197	3,26505	3,47767	3,26505	1,08852	3,26505	1,10166	3,26505	-5,00000	3,26505	-5,00000	
3,27807	0,95514	3,27807	0,62415	3,27807	0,71021	3,27807	0,24048	3,27807	3,51804	3,27807	1,10264	3,27807	1,14014	3,27807	-5,00000	3,27807	-5,00000	
3,29070	0,96899	3,29070	0,62251	3,29070	0,73409	3,29070	0,25519	3,29070	3,52025	3,29070	1,06798	3,29070	1,16545	3,29070	-5,00000	3,29070	-5,00000	
3,30363	0,98482	3,30363	0,61589	3,30363	0,70658	3,30363	0,27252	3,30363	3,49263	3,30363	1,11445	3,30363	1,14468	3,30363	-5,00000	3,30363	-5,00000	
3,31639	1,00219	3,31639	0,63026	3,31639	0,69145	3,31639	0,26130	3,31639	3,50297	3,31639	1,13183	3,31639	1,15415	3,31639	-5,00000	3,31639	-5,00000	
3,32940	1,01242	3,32940	0,63991	3,32940	0,71155	3,32940	0,27216	3,32940	3,53820	3,32940	1,06603	3,32940	1,16153	3,32940	-5,00000	3,32940	-5,00000	
3,34223	1,00383	3,34223	0,62494	3,34223	0,73390	3,34223	0,27074	3,34223	3,53386	3,34223	1,12991	3,34223	1,23506	3,34223	-5,00000	3,34223	-5,00000	
3,35507	1,01263	3,35507	0,65613	3,35507	0,73304	3,35507	0,30850	3,35507	3,47548	3,35507	1,20116	3,35507	1,18556	3,35507	-5,00000	3,35507	-5,00000	
3,36791	0,99493	3,36791	0,66740	3,36791	0,73035	3,36791	0,27585	3,36791	3,50995	3,36791	1,18992	3,36791	1,21755	3,36791	-5,00000	3,36791	-5,00000	
3,38057	1,02904	3,38057	0,66690	3,38057	0,74585	3,38057	0,32134	3,38057	3,54656	3,38057	1,18921	3,38057	1,22418	3,38057	-5,00000	3,38057	-5,00000	
3,39358	1,03836	3,39358	0,65794	3,39358	0,75433	3,39358	0,31115	3,39358	3,51769	3,39358	1,19077	3,39358	1,25811	3,39358	-5,00000	3,39358	-5,00000	
3,40637	1,03790	3,40637	0,67764	3,40637	0,74776	3,40637	0,31496	3,40637	3,57738	3,40637	1,20639	3,40637	1,22349	3,40637	-5,00000	3,40637	-5,00000	
3,41913	1,04646	3,41913	0,68238	3,41913	0,76600	3,41913	0,35622	3,41913	3,50733	3,41913	1,19699	3,41913	1,26546	3,41913	-5,00000	3,41913	-5,00000	
3,43201	1,05205	3,43201	0,68781	3,43201	0,77383	3,43201	0,33148	3,43201	3,53837	3,43201	1,22997	3,43201	1,25181	3,43201	-5,00000	3,43201	-5,00000	
3,44483	1,06971	3,44483	0,72400	3,44483	0,76536	3,44483	0,35242	3,44483	3,56333	3,44483	1,19908	3,44483	1,24747	3,44483	-5,00000	3,44483	-5,00000	
3,45773	1,05166	3,45773	0,70918	3,45773	0,77891	3,45773	0,32068	3,45773	3,54198	3,45773	1,27733	3,45773	1,30903	3,45773	-5,00000	3,45773	-5,00000	
3,47056	1,07526	3,47056	0,73500	3,47056	0,77799	3,47056	0,35712	3,47056	3,61510	3,47056	1,29513	3,47056	1,31393	3,47056	-5,00000	3,47056	-5,00000	
3,48330	1,10411	3,48330	0,72534	3,48330	0,81601	3,48330	0,36064	3,48330	3,57459	3,48330	1,27744	3,48330	1,36480	3,48330	-5,00000	3,48330	-5,00000	
3,49624	1,06853	3,49624	0,72765	3,49624	0,79685	3,49624	0,38203	3,49624	3,61407	3,49624	1,30556	3,49624	1,34776	3,49624	-5,00000	3,49624	-5,00000	
3,50907	1,11063	3,50907	0,76412	3,50907	0,81217	3,50907	0,37906	3,50907	3,60028	3,50907	1,28656	3,50907	1,35315	3,50907	-5,00000	3,50907	-5,00000	
3,52192	1,09103	3,52192	0,75004	3,52192	0,79465	3,52192	0,40212	3,52192	3,60633	3,52192	1,32430	3,52192	1,33671	3,52192	-5,00000	3,52192	-5,00000	
3,53466	1,12093	3,53466	0,78298	3,53466	0,79921	3,53466	0,39035	3,53466	3,60659	3,53466	1,36175	3,53466	1,39352	3,53466	-5,00000	3,53466	-5,00000	
3,54753	1,12786	3,54753	0,74842	3,54753	0,83876	3,54753	0,39108	3,54753	3,60515	3,54753	1,31059	3,54753	1,40262	3,54753	-5,00000	3,54753	-5,00000	
3,56038	1,12414	3,56038	0,81337	3,56038	0,81990	3,56038	0,40853	3,56038	3,62708	3,56038	1,38291	3,56038	1,35678	3,56038	-5,00000	3,56038	-5,00000	
3,57322	1,14480	3,57322	0,76449	3,57322	0,82424	3,57322	0,41343	3,57322	3,62484	3,57322	1,36348	3,57322	1,45441	3,57322	-5,00000	3,57322	-5,00000	
3,58602	1,14010	3,58602	0,80081	3,58602	0,85210	3,58602	0,45159	3,58602	3,69438	3,58602	1,39496	3,58602	1,43220	3,58602	-5,00000	3,58602	-5,00000	
3,59890	1,15595	3,59890	0,80147	3,59890	0,83716	3,59890	0,39905	3,59890	3,65107	3,59890	1,39835	3,59890	1,40149	3,59890	-5,00000	3,59890	-5,00000	
3,61172	1,12745	3,61172	0,82894	3,61172	0,82927	3,61172	0,40669	3,61172	3,66673	3,61172	1,39149	3,61172	1,41691	3,61172	-5,00000	3,61172	-5,00000	
3,62459	1,15268	3,62459	0,78509	3,62459	0,84794	3,62459	0,45581	3,62459	3,65720	3,62459	1,42547	3,62459	1,47073	3,62459	-5,00000	3,62459	-5,00000	
3,63739	1,16770	3,63739	0,80077	3,63739	0,85708	3,63739	0,46166	3,63739	3,58187	3,63739	1,43141	3,63739	1,43166	3,63739	-5,00000	3,63739	-5,00000	
3,65021	1,15955	3,65021	0,84495	3,65021	0,84019	3,65021	0,43380	3,65021	3,69254	3,65021	1,43503	3,65021	1,44182	3,65021	-5,00000	3,65021	-5,00000	
3,66304	1,17866	3,66304	0,78989	3,66304	0,87269	3,66304	0,47924	3,66304	3,67927	3,66304	1,42645	3,66304	1,48331	3,66304	-5,00000	3,66304	-5,00000	
3,67596	1,18130	3,67596	0,86862	3,67596	0,86658	3,67596	0,45405	3,67596	3,62016	3,67596	1,47046	3,67596	1,52672	3,67596	-5,00000	3,67596	-5,00000	
3,68878	1,16313	3,68878	0,81341	3,68878	0,86662	3,68878	0,45763	3,68878	3,72088	3,68878	1,51246	3,68878	1,51806	3,68878	-5,00000	3,68878	-5,00000	
3,70157	1,15988	3,70157	0,83605	3,70157	0,87194	3,70157	0,49794	3,70157	3,72266	3,70157	1,48794	3,70157	1,50413	3,70157	-5,00000	3,70157	-5,00000	
3,71441	1,19354	3,71441	0,86095	3,71441	0,87763	3,71441	0,50056	3,71441	3,64776	3,71441	1,48472	3,71441	1,48703	3,71441	-5,00000	3,71441	-5,00000	
3,72730	1,18205	3,72730	0,85250	3,72730	0,90439	3,72730	0,48240	3,72730	3,71971	3,72730	1,53206	3,72730	1,53946	3,72730	-5,00000	3,72730	-5,00000	
3,74013	1,20029	3,74013	0,89507	3,74013	0,91408	3,74013	0,46552	3,74013	3,77624	3,74013	1,52616	3,74013	1,57960	3,74013	-5,00000	3,74013	-5,00000	
3,75297	1,20683	3,75297	0,91410	3,75297	0,91069	3,75297	0,49062	3,75297	3,73063	3,75297	1,50745	3,75297	1,54355	3,75297	-5,00000	3,75297	-5,00000	
3,76574	1,22373	3,76574	0,85489	3,76574	0,91731	3,76574	0,52569	3,76574	3,73493	3,76574	1,52703	3,76574	1,57353	3,76574	-5,00000	3,76574	-5,00000	
3,77859	1,23173	3,77859	0,87742	3,77859	0,91765	3,77859	0,54111	3,77859	3,77204	3,77859	1,55290	3,77859	1,59311	3,77859	-5,00000	3,77859	-5,00000	
3,79148	1,22765	3,79148	0,88804	3,79148	0,90970	3,79148	0,48920	3,79148	3,79192	3,79148	1,56923	3,79148	1,58282	3,79148	-5,00000	3,79148	-5,00000	
3,80428	1,22973	3,80428	0,93223	3,80428	0,92131	3,80428	0,51037	3,80428	3,77675	3,80428	1,56505	3,80428	1,64455	3,80428	-5,00000	3,80428	-5,00000	
3,81710	1,23182	3,81710	0,88657	3,81710	0,93932	3,81710	0,54432	3,81710	3,77472	3,81710	1,58368	3,81710	1,68739	3,81710	-5,00000	3,81710	-5,00000	
3,82995	1,23534	3,82995	0,95023	3,82995	0,94199	3,82995	0,56569	3,82995	3,79567	3,82995	1,58151	3,82995	1,67596	3,82995	-5,00000	3,82995	-5,00000	
3,84280	1,24516	3,84280	0,99574	3,84280	0,94871	3,84280	0,53145	3,84280	3,83040	3,84280	1,63263	3,84280	1,65022	3,84280	-5,00000	3,84280	-5,00000	
3,85564	1,21197	3,85564	0,95705	3,85564	0,94670	3,85564	0,55263	3,85564	3,79454	3,85564	1,63706	3,85564	1,61142	3,85564	-5,00000	3,85564	-5,00000	
3,86847	1,23799	3,86847	0,93079	3,86847	0,97351	3,86847	0,57904	3,86847	3,76924	3,86847	1,62655	3,86847	1,69448	3,86847	-5,00000	3,86847	-5,00000	
3,88133	1,27512	3,88133	0,95599	3,88133	0,98298	3,88133	0,55319	3,88133	3,80790	3,88133	1,59431	3,88133	1,72620	3,88133	-5,00000	3,88133	-5,00000	
3,89415	1,24724	3,89415	0,97931	3,89415	0,96451	3,89415	0,60542	3,89415	3,84841	3,89415	1,60727	3,89415	1,73191	3,89415	-5,00000	3,89415	-5,00000	
3,90698	1,27184	3,90698	1,00093	3,90698	0,96355	3,90698	0,54528	3,90698	3,87407	3,90698	1,64494	3,90698	1,72761	3,90698	-5,00000	3,90698	-5,00000	
3,91981	1,28981	3,91981	0,96917	3,91981	0,95534	3,91981	0,56735	3,91981	3,84309	3,91981	1,70823	3,91981	1,69596	3,91981	-5,00000	3,91981	-5,00000	
3,93268	1,28966	3,93268	0,96503	3,93268	0,97413	3,93268	0,60920	3,93268	3,83816	3,93268	1,70847	3,93268	1,63901	3,93268	-5,00000	3,93268	-5,00000	
3,94552	1,29902	3,94552	1,02833	3,94552	0,99174	3,94552	0,59590	3,94552	3,85669	3,94552	1,71668	3,94552	1,69665	3,94552	-5,00000	3,94552	-5,00000	
3,95832	1,30732	3,95832	0,99599	3,95832	1,03039	3,95832	0,61263	3,95832	3,87109	3,95832	1,73987	3,95832	1,79498	3,95832	-5,00000	3,95832	-5,00000	
3,97118	1,29903	3,97118	1,02007	3,97118	1,02031	3,97118	0,61112	3,97118	3,91798	3,97118	1,72326	3,97118	1,75703	3,97118	-5,00000	3,97118	-5,00000	
3,98403	1,28806	3,98403	0,97849	3,98403	1,01954	3,98403	0,59444	3,98403	3,92511	3,98403	1,76707	3,98403	1,76312	3,98403	-5,00000	3,98403	-5,00000	
3,99686	1,31243	3,99686	0,99662	3,99686	1,00816	3,99686	0,59090	3,99686	3,88915	3,99686	1,79471	3,99686	1,80950	3,99686	-5,00000	3,99686	-5,00000	
4,00966	1,33520	4,00966	1,04827	4,00966	1,03177	4,00966	0,61138	4,00966	3,89790	4,00966	1,78869	4,00966	1,86046	4,00966	-5,00000	4,00966	-5,00000	
4,02251	1,33903	4,02251	1,06457	4,02251	1,04496	4,02251	0,67863	4,02251	3,88536	4,02251	1,74648	4,02251	1,85534	4,02251	-5,00000	4,02251	-5,00000	
4,03535	1,33512	4,03535	1,09481	4,03535	1,03195	4,03535	0,66584	4,03535	3,89208	4,03535	1,71889	4,03535	1,83178	4,03535	-5,00000	4,03535	-5,00000	
4,04821	1,33091	4,04821	1,06147	4,04821	1,03680	4,04821	0,64150	4,04821	3,95130	4,04821	1,75942	4,04821	1,89264	4,04821	-5,00000	4,04821	-5,00000	
4,06104	1,34899	4,06104	1,07092	4,06104	1,02583	4,06104	0,63125	4,06104	3,97626	4,06104	1,75796	4,06104	1,95780	4,06104	-5,00000	4,06104	-5,00000	
4,07386	1,34242	4,07386	1,07083	4,07386	1,00663	4,07386	0,65782	4,07386	3,96398	4,07386	1,75161	4,07386	1,95231	4,07386	-5,00000	4,07386	-5,00000	
4,08672	1,34777	4,08672	1,11191	4,08672	1,03159	4,08672	0,66577	4,08672	3,94561	4,08672	1,77802	4,08672	1,91324	4,08672	-5,00000	4,08672	-5,00000	
4,09954	1,32374	4,09954	1,11456	4,09954	1,01284	4,09954	0,69681	4,09954	3,95451	4,09954	1,78827	4,09954	1,87914	4,09954	-5,00000	4,09954	-5,00000	
4,11237	1,33592	4,11237	1,08640	4,11237	1,01057	4,11237	0,71178	4,11237	3,87772	4,11237	1,80137	4,11237	1,93615	4,11237	-5,00000	4,11237	-5,00000	
4,12522	1,37145	4,12522	1,04977	4,12522	1,05036	4,12522	0,71172	4,12522	3,99041	4,12522	1,85993	4,12522	1,95830	4,12522	-5,00000	4,12522	-5,00000	
4,13805	1,38881	4,13805	1,03357	4,13805	1,08848	4,13805	0,71065	4,13805	3,97891	4,13805	1,84484	4,13805	1,92183	4,13805	-5,00000	4,13805	-5,00000	
4,15088	1,38198	4,15088	1,02285	4,15088	1,11350	4,15088	0,70027	4,15088	4,00531	4,15088	1,80993	4,15088	1,92399	4,15088	-5,00000	4,15088	-5,00000	
4,16373	1,38181	4,16373	1,01307	4,16373	1,12482	4,16373	0,67050	4,16373	4,03733	4,16373	1,79736	4,16373	1,92576	4,16373	-5,00000	4,16373	-5,00000	
4,17655	1,36791	4,17655	1,00143	4,17655	1,14415	4,17655	0,70216	4,17655	4,04179	4,17655	1,80716	4,17655	1,93079	4,17655	-5,00000	4,17655	-5,00000	
4,18941	1,36946	4,18941	1,06637	4,18941	1,14977	4,18941	0,70625	4,18941	4,02378	4,18941	1,83673	4,18941	1,95137	4,18941	-5,00000	4,18941	-5,00000	
4,20224	1,36203	4,20224	1,13594	4,20224	1,13668	4,20224	0,66982	4,20224	4,01919	4,20224	1,83058	4,20224	1,98873	4,20224	-5,00000	4,20224	-5,00000	
4,21508	1,37614	4,21508	1,17877	4,21508	1,14173	4,21508	0,69710	4,21508	3,96470	4,21508	1,85250	4,21508	2,04901	4,21508	-5,00000	4,21508	-5,00000	
4,22791	1,37087	4,22791	1,18899	4,22791	1,13827	4,22791	0,74187	4,22791	3,95700	4,22791	1,85342	4,22791	2,03425	4,22791	-5,00000	4,22791	-5,00000	
4,24075	1,36045	4,24075	1,18655	4,24075	1,14136	4,24075	0,73931	4,24075	3,98327	4,24075	1,85103	4,24075	2,02173	4,24075	-5,00000	4,24075	-5,00000	
4,25358	1,36752	4,25358	1,18902	4,25358	1,15609	4,25358	0,72739	4,25358	4,05869	4,25358	1,85611	4,25358	2,03256	4,25358	-5,00000	4,25358	-5,00000	
4,26642	1,38324	4,26642	1,19296	4,26642	1,18113	4,26642	0,72402	4,26642	4,04956	4,26642	1,86805	4,26642	2,08826	4,26642	-5,00000	4,26642	-5,00000	
4,27926	1,39239	4,27926	1,18389	4,27926	1,21106	4,27926	0,72460	4,27926	4,05073	4,27926	1,87959	4,27926	2,13017	4,27926	-5,00000	4,27926	-5,00000	
4,29210	1,43825	4,29210	1,18195	4,29210	1,23411	4,29210	0,71414	4,29210	4,05963	4,29210	1,87024	4,29210	2,11998	4,29210	-5,00000	4,29210	-5,00000	
4,30494	1,41141	4,30494	1,18253	4,30494	1,22678	4,30494	0,71628	4,30494	4,07247	4,30494	1,86598	4,30494	2,06838	4,30494	-5,00000	4,30494	-5,00000	
4,31777	1,39881	4,31777	1,20551	4,31777	1,20353	4,31777	0,72677	4,31777	4,07076	4,31777	1,88918	4,31777	2,02505	4,31777	-5,00000	4,31777	-5,00000	
4,33062	1,39595	4,33062	1,21913	4,33062	1,18790	4,33062	0,73132	4,33062	4,06827	4,33062	1,91054	4,33062	2,02125	4,33062	-5,00000	4,33062	-5,00000	
4,34345	1,44784	4,34345	1,23902	4,34345	1,19676	4,34345	0,67851	4,34345	3,99322	4,34345	1,95590	4,34345	2,08781	4,34345	-5,00000	4,34345	-5,00000	
4,35629	1,48086	4,35629	1,24718	4,35629	1,18047	4,35629	0,73178	4,35629	3,98976	4,35629	1,97966	4,35629	2,10551	4,35629	-5,00000	4,35629	-5,00000	
4,36912	1,50809	4,36912	1,24021	4,36912	1,17671	4,36912	0,73448	4,36912	3,98829	4,36912	1,99285	4,36912	2,13633	4,36912	-5,00000	4,36912	-5,00000	
4,38196	1,54472	4,38196	1,24407	4,38196	1,21206	4,38196	0,72875	4,38196	3,99134	4,38196	1,98661	4,38196	2,17302	4,38196	-5,00000	4,38196	-5,00000	
4,39480	1,57905	4,39480	1,26015	4,39480	1,21586	4,39480	0,79140	4,39480	3,98910	4,39480	1,98015	4,39480	2,20457	4,39480	-5,00000	4,39480	-5,00000	
4,40765	1,59514	4,40765	1,26858	4,40765	1,21872	4,40765	0,80603	4,40765	3,98495	4,40765	1,97513	4,40765	2,22317	4,40765	-5,00000	4,40765	-5,00000	
4,42047	1,59229	4,42047	1,25652	4,42047	1,20894	4,42047	0,80329	4,42047	4,06919	4,42047	1,98709	4,42047	2,23636	4,42047	-5,00000	4,42047	-5,00000	
4,43331	1,58245	4,43331	1,25986	4,43331	1,20609	4,43331	0,80448	4,43331	4,12701	4,43331	1,99480	4,43331	2,24875	4,43331	-5,00000	4,43331	-5,00000	
4,44615	1,57033	4,44615	1,28482	4,44615	1,21937	4,44615	0,80533	4,44615	4,13167	4,44615	2,00603	4,44615	2,26982	4,44615	-5,00000	4,44615	-5,00000	
4,45899	1,56353	4,45899	1,29191	4,45899	1,25326	4,45899	0,80208	4,45899	4,12184	4,45899	2,02474	4,45899	2,30291	4,45899	-5,00000	4,45899	-5,00000	
4,47182	1,58239	4,47182	1,31533	4,47182	1,28723	4,47182	0,81249	4,47182	4,11517	4,47182	2,02294	4,47182	2,32982	4,47182	-5,00000	4,47182	-5,00000	
4,48466	1,58297	4,48466	1,34316	4,48466	1,30663	4,48466	0,84105	4,48466	4,11101	4,48466	2,01841	4,48466	2,34865	4,48466	-5,00000	4,48466	-5,00000	
4,49750	1,58637	4,49750	1,35080	4,49750	1,30943	4,49750	0,84442	4,49750	4,10600	4,49750	2,01014	4,49750	2,36539	4,49750	-5,00000	4,49750	-5,00000	
4,51033	1,59610	4,51033	1,35677	4,51033	1,32481	4,51033	0,80540	4,51033	4,09891	4,51033	2,00409	4,51033	2,38387	4,51033	-5,00000	4,51033	-5,00000	
4,52317	1,62603	4,52317	1,43538	4,52317	1,47094	4,52317	0,72053	4,52317	4,07589	4,52317	2,06889	4,52317	2,48574	4,52317	-5,00000	4,52317	-5,00000	
4,53602	1,62403	4,53602	1,43013	4,53602	1,49656	4,53602	0,72271	4,53602	4,06955	4,53602	2,08801	4,53602	2,49073	4,53602	-5,00000	4,53602	-5,00000	
4,54884	1,62522	4,54884	1,42445	4,54884	1,51203	4,54884	0,71734	4,54884	4,07021	4,54884	2,10092	4,54884	2,48864	4,54884	-5,00000	4,54884	-5,00000	
4,56169	1,62459	4,56169	1,41991	4,56169	1,52065	4,56169	0,71757	4,56169	4,06752	4,56169	2,10760	4,56169	2,48261	4,56169	-5,00000	4,56169	-5,00000	
4,57452	1,62677	4,57452	1,41559	4,57452	1,52580	4,57452	0,71657	4,57452	4,06241	4,57452	2,11774	4,57452	2,47858	4,57452	-5,00000	4,57452	-5,00000	
4,58736	1,62956	4,58736	1,40959	4,58736	1,52416	4,58736	0,71690	4,58736	4,05613	4,58736	2,13267	4,58736	2,47529	4,58736	-5,00000	4,58736	-5,00000	
4,60020	1,62806	4,60020	1,40555	4,60020	1,52185	4,60020	0,71119	4,60020	4,04991	4,60020	2,14944	4,60020	2,47287	4,60020	-5,00000	4,60020	-5,00000	
4,61304	1,63058	4,61304	1,40183	4,61304	1,52285	4,61304	0,70642	4,61304	4,04489	4,61304	2,18069	4,61304	2,46945	4,61304	-5,00000	4,61304	-5,00000	
4,62587	1,64479	4,62587	1,39612	4,62587	1,51854	4,62587	0,70998	4,62587	4,04299	4,62587	2,20809	4,62587	2,46370	4,62587	-5,00000	4,62587	-5,00000	
4,63871	1,66178	4,63871	1,39057	4,63871	1,51373	4,63871	0,73447	4,63871	4,04024	4,63871	2,22518	4,63871	2,45801	4,63871	-5,00000	4,63871	-5,00000	
4,65155	1,66489	4,65155	1,38494	4,65155	1,51535	4,65155	0,80115	4,65155	4,03559	4,65155	2,24292	4,65155	2,46168	4,65155	-5,00000	4,65155	-5,00000	
4,66438	1,65907	4,66438	1,38030	4,66438	1,51795	4,66438	0,85876	4,66438	4,03343	4,66438	2,28070	4,66438	2,48118	4,66438	-5,00000	4,66438	-5,00000	
4,67722	1,65430	4,67722	1,37557	4,67722	1,52706	4,67722	0,87821	4,67722	4,03321	4,67722	2,30252	4,67722	2,51608	4,67722	-5,00000	4,67722	-5,00000	
4,69005	1,65047	4,69005	1,37547	4,69005	1,52637	4,69005	0,88025	4,69005	4,03371	4,69005	2,31675	4,69005	2,55959	4,69005	-5,00000	4,69005	-5,00000	
4,70290	1,64683	4,70290	1,37814	4,70290	1,52897	4,70290	0,87764	4,70290	4,03298	4,70290	2,33015	4,70290	2,60136	4,70290	-5,00000	4,70290	-5,00000	
4,71573	1,65002	4,71573	1,39080	4,71573	1,53550	4,71573	0,88132	4,71573	4,03198	4,71573	2,34104	4,71573	2,62643	4,71573	-5,00000	4,71573	-5,00000	
4,72857	1,64803	4,72857	1,39319	4,72857	1,53862	4,72857	0,88005	4,72857	4,12365	4,72857	2,34185	4,72857	2,65404	4,72857	-5,00000	4,72857	-5,00000	
4,74140	1,64321	4,74140	1,39866	4,74140	1,54117	4,74140	0,87422	4,74140	4,15388	4,74140	2,33973	4,74140	2,68142	4,74140	-5,00000	4,74140	-5,00000	
4,75424	1,63992	4,75424	1,40693	4,75424	1,53821	4,75424	0,87675	4,75424	4,16149	4,75424	2,33386	4,75424	2,70224	4,75424	-5,00000	4,75424	-5,00000	
4,76708	1,63902	4,76708	1,43017	4,76708	1,53331	4,76708	0,87130	4,76708	4,16287	4,76708	2,32753	4,76708	2,72002	4,76708	-5,00000	4,76708	-5,00000	
